allDate,avgTemp,eU,MonMed,classSession,dayType,season
7/27/2011 12:00,91,9020,8640,0,wk,Summer
7/28/2011 12:00,91.5,8940,8640,0,wk,Summer
7/29/2011 12:00,90.5,8560,8640,0,wk,Summer
7/30/2011 12:00,89,7520,8640,0,wknd,Summer
7/31/2011 12:00,89,7630,8640,0,wknd,Summer
8/1/2011 12:00,92.5,8960,8965,0,wk,Summer
8/2/2011 12:00,93.5,9140,8965,0,wk,Summer
8/3/2011 12:00,92.5,9260,8965,0,wk,Summer
8/4/2011 12:00,93,9140,8965,0,wk,Summer
8/5/2011 12:00,92,8960,8965,0,wk,Summer
8/6/2011 12:00,91,7790,8965,0,wknd,Summer
8/7/2011 12:00,91,7970,8965,0,wknd,Summer
8/8/2011 12:00,92.5,9290,8965,0,wk,Summer
8/9/2011 12:00,92,9170,8965,0,wk,Summer
8/10/2011 12:00,91.5,9190,8965,0,wk,Summer
8/11/2011 12:00,93,9200,8965,0,wk,Summer
8/12/2011 12:00,92,8910,8965,0,wk,Summer
8/13/2011 12:00,88,7520,8965,0,wknd,Summer
8/14/2011 12:00,92,7670,8965,0,wknd,Summer
8/15/2011 12:00,92,8850,8965,0,wk,Summer
8/16/2011 12:00,90.5,8970,8965,0,wk,Summer
8/17/2011 12:00,90.5,8960,8965,0,wk,Summer
8/18/2011 12:00,90.5,8820,8965,0,wk,Summer
8/19/2011 12:00,92,8810,8965,0,wk,Summer
8/20/2011 12:00,92.5,7650,8965,0,wknd,Summer
8/21/2011 12:00,90,7580,8965,0,wknd,Summer
8/22/2011 12:00,91.5,9030,8965,0,wk,Summer
8/23/2011 12:00,91,9070,8965,0,wk,Summer
8/24/2011 12:00,92.5,9700,8965,1,wk,Summer
8/25/2011 12:00,85.5,9550,8965,1,wk,Summer
8/26/2011 12:00,88.5,9280,8965,1,wk,Summer
8/27/2011 12:00,94.5,7900,8965,1,wknd,Summer
8/28/2011 12:00,96,8080,8965,1,wknd,Summer
8/29/2011 12:00,95,9870,8965,1,wk,Summer
8/30/2011 12:00,92,9790,8965,1,wk,Summer
8/31/2011 12:00,91,9900,8965,1,wk,Summer
9/1/2011 12:00,89,9850,9240,1,wk,Fall
9/2/2011 12:00,92,9500,9240,1,wk,Fall
9/3/2011 12:00,89.5,7770,9240,1,wknd,Fall
9/4/2011 12:00,89.5,7780,9240,1,wknd,Fall
9/5/2011 12:00,79,7520,9240,1,wk,Fall
9/6/2011 12:00,79,9300,9240,1,wk,Fall
9/7/2011 12:00,78.5,9360,9240,1,wk,Fall
9/8/2011 12:00,80,9210,9240,1,wk,Fall
9/9/2011 12:00,81,8940,9240,1,wk,Fall
9/10/2011 12:00,82.5,7430,9240,1,wknd,Fall
9/11/2011 12:00,85,7730,9240,1,wknd,Fall
9/12/2011 12:00,87.5,9590,9240,1,wk,Fall
9/13/2011 12:00,89.5,9770,9240,1,wk,Fall
9/14/2011 12:00,88,9670,9240,1,wk,Fall
